# SN 2011fe observed spectrum
# Phase: -8.8 days from B-max (MJD 55814.0)
# t_exp: 8.5 days since explosion (MJD 55796.7)
# Instrument: Snifs
# Wavelength range: 3301.1 - 9700.9 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
5021.8000,1.842434e-13
5024.1800,1.854485e-13
5026.5600,1.865055e-13
5028.9400,1.860217e-13
5031.3200,1.856422e-13
5033.7000,1.883240e-13
5036.0800,1.902234e-13
5038.4600,1.921132e-13
5040.8400,1.920982e-13
5043.2200,1.930665e-13
5045.6000,1.927622e-13
5047.9800,1.942651e-13
5050.3600,1.942683e-13
5052.7400,1.953043e-13
5055.1200,1.964489e-13
5057.5000,1.965652e-13
5059.8800,1.962006e-13
5062.2600,1.973159e-13
5064.6400,1.993655e-13
5067.0200,1.997837e-13
5069.4000,2.003374e-13
5071.7800,2.019595e-13
5074.1600,2.040811e-13
5076.5400,2.044768e-13
5078.9200,2.053796e-13
5081.3000,2.061354e-13
5083.6800,2.070295e-13
5086.0600,2.080807e-13
5088.4400,2.068071e-13
5090.8200,2.055827e-13
5093.2000,2.056733e-13
5095.5800,2.051865e-13
5097.9600,2.089274e-13
5100.3400,2.079831e-13
5102.7200,2.059349e-13
5105.1000,2.051632e-13
5107.4800,2.043019e-13
5109.8600,2.039991e-13
5112.2400,2.019626e-13
5114.6200,2.006361e-13
5117.0000,2.014281e-13
5119.3800,2.003925e-13
5121.7600,1.999537e-13
5124.1400,1.986825e-13
5126.5200,1.977265e-13
5128.9000,1.972983e-13
5131.2800,1.971207e-13
5133.6600,1.969633e-13
5136.0400,1.967225e-13
5138.4200,1.954077e-13
5140.8000,1.958041e-13
5143.1800,1.955139e-13
5145.5600,1.954495e-13
5147.9400,1.960772e-13
5150.3200,2.039910e-13
5152.7000,2.028324e-13
5155.0800,2.056832e-13
5157.4600,2.092113e-13
5159.8400,2.080754e-13
5162.2200,2.066204e-13
5164.6000,2.060887e-13
5166.9800,2.076930e-13
5169.3600,2.095557e-13
5171.7400,2.098064e-13
5174.1200,2.102556e-13
5176.5000,2.112728e-13
5178.8800,2.117402e-13
5181.2600,2.118652e-13
5183.6400,2.125633e-13
5186.0200,2.134681e-13
5188.4000,2.132137e-13
5190.7800,2.128195e-13
5193.1600,2.113222e-13
5195.5400,2.095913e-13
5197.9200,2.094880e-13
5200.3000,2.088444e-13
5202.6800,2.061008e-13
5205.0600,2.026553e-13
5207.4400,1.996474e-13
5209.8200,1.971967e-13
5212.2000,1.949859e-13
5214.5800,1.914327e-13
5216.9600,1.883989e-13
5219.3400,1.850810e-13
5221.7200,1.817200e-13
5224.1000,1.803161e-13
5226.4800,1.778408e-13
5228.8600,1.757485e-13
5231.2400,1.735913e-13
5233.6200,1.710103e-13
5236.0000,1.688602e-13
5238.3800,1.668031e-13
5240.7600,1.649978e-13
5243.1400,1.626151e-13
5245.5200,1.604315e-13
5247.9000,1.592240e-13
5250.2800,1.580314e-13
5252.6600,1.576653e-13
5255.0400,1.559993e-13
5257.4200,1.553752e-13
5259.8000,1.562220e-13
5262.1800,1.550594e-13
5264.5600,1.546265e-13
5266.9400,1.541253e-13
5269.3200,1.542991e-13
5271.7000,1.547176e-13
5274.0800,1.544123e-13
5276.4600,1.552704e-13
5278.8400,1.551661e-13
5281.2200,1.549923e-13
5283.6000,1.545055e-13
5285.9800,1.534060e-13
5288.3600,1.534033e-13
5290.7400,1.523141e-13
5293.1200,1.517459e-13
5295.5000,1.522455e-13
5297.8800,1.524272e-13
5300.2600,1.519496e-13
5302.6400,1.524611e-13
5305.0200,1.533682e-13
5307.4000,1.537528e-13
5309.7800,1.536237e-13
5312.1600,1.538331e-13
5314.5400,1.550702e-13
5316.9200,1.565192e-13
5319.3000,1.573821e-13
5321.6800,1.581594e-13
5324.0600,1.593891e-13
5326.4400,1.601646e-13
5328.8200,1.597826e-13
5331.2000,1.595131e-13
5333.5800,1.590371e-13
5335.9600,1.583031e-13
5338.3400,1.580567e-13
5340.7200,1.564388e-13
5343.1000,1.555472e-13
5345.4800,1.551015e-13
5347.8600,1.542784e-13
5350.2400,1.541264e-13
5352.6200,1.553229e-13
5355.0000,1.557885e-13
5357.3800,1.555190e-13
5359.7600,1.549734e-13
5362.1400,1.546228e-13
5364.5200,1.552737e-13
5366.9000,1.557144e-13
5369.2800,1.554248e-13
5371.6600,1.546057e-13
5374.0400,1.534668e-13
5376.4200,1.522243e-13
5378.8000,1.515270e-13
5381.1800,1.510841e-13
5383.5600,1.501972e-13
5385.9400,1.487499e-13
5388.3200,1.473633e-13
5390.7000,1.464579e-13
5393.0800,1.454048e-13
5395.4600,1.446499e-13
5397.8400,1.441101e-13
5400.2200,1.432375e-13
5402.6000,1.422440e-13
5404.9800,1.411647e-13
5407.3600,1.400364e-13
5409.7400,1.385743e-13
5412.1200,1.369754e-13
5414.5000,1.357106e-13
5416.8800,1.339914e-13
5419.2600,1.322970e-13
5421.6400,1.315662e-13
5424.0200,1.309366e-13
5426.4000,1.293687e-13
5428.7800,1.285122e-13
5431.1600,1.278270e-13
5433.5400,1.271321e-13
5435.9200,1.268335e-13
5438.3000,1.268878e-13
5440.6800,1.265704e-13
5443.0600,1.259460e-13
5445.4400,1.264036e-13
5447.8200,1.275574e-13
5450.2000,1.284590e-13
5452.5800,1.293009e-13
5454.9600,1.299419e-13
5457.3400,1.308552e-13
5459.7200,1.322339e-13
5462.1000,1.339808e-13
5464.4800,1.356892e-13
5466.8600,1.367082e-13
5469.2400,1.376647e-13
5471.6200,1.388309e-13
5474.0000,1.405376e-13
5476.3800,1.425407e-13
5478.7600,1.436227e-13
5481.1400,1.440403e-13
5483.5200,1.443903e-13
5485.9000,1.451284e-13
5488.2800,1.463653e-13
5490.6600,1.477066e-13
5493.0400,1.483943e-13
5495.4200,1.484015e-13
5497.8000,1.493086e-13
5500.1800,1.506717e-13
5502.5600,1.508004e-13
5504.9400,1.512566e-13
5507.3200,1.523210e-13
5509.7000,1.526236e-13
5512.0800,1.520909e-13
5514.4600,1.518613e-13
5516.8400,1.521222e-13
5519.2200,1.524827e-13
5521.6000,1.524638e-13
5523.9800,1.515162e-13
5526.3600,1.505493e-13
5528.7400,1.508863e-13
5531.1200,1.506007e-13
5533.5000,1.505132e-13
5535.8800,1.507744e-13
5538.2600,1.510504e-13
5540.6400,1.515361e-13
5543.0200,1.522693e-13
5545.4000,1.531805e-13
5547.7800,1.537968e-13
5550.1600,1.541820e-13
5552.5400,1.548660e-13
5554.9200,1.559715e-13
5557.3000,1.572215e-13
5559.6800,1.579255e-13
5562.0600,1.582316e-13
5564.4400,1.588032e-13
5566.8200,1.597277e-13
5569.2000,1.603363e-13
5571.5800,1.600633e-13
5573.9600,1.605388e-13
5576.3400,1.615470e-13
5578.7200,1.614292e-13
5581.1000,1.617932e-13
5583.4800,1.615260e-13
5585.8600,1.613352e-13
