# SN 2011fe observed spectrum
# Phase: -10.0 days from B-max (MJD 55814.0)
# t_exp: 7.3 days since explosion (MJD 55796.7)
# Instrument: WHT-ISIS
# Wavelength range: 3501.8 - 9298.5 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
5204.6000,2.944851e-13
5206.4100,2.913696e-13
5208.2200,2.912883e-13
5210.0300,2.899842e-13
5211.8400,2.902421e-13
5213.6500,2.806273e-13
5215.4600,2.788405e-13
5217.2700,2.760536e-13
5219.0800,2.754333e-13
5220.8900,2.714844e-13
5222.7000,2.669370e-13
5224.5100,2.626680e-13
5226.3200,2.566754e-13
5228.1300,2.580475e-13
5229.9400,2.492904e-13
5231.7500,2.506569e-13
5233.5600,2.487690e-13
5235.3700,2.420441e-13
5237.1800,2.380672e-13
5238.9900,2.360202e-13
5240.8000,2.349677e-13
5242.6100,2.328592e-13
5244.4200,2.316023e-13
5246.2300,2.294682e-13
5248.0400,2.294477e-13
5249.8500,2.267138e-13
5251.6600,2.251426e-13
