wavelength_angstrom,flux_erg_s_cm2_angstrom,error
4.042796e+03,2.233860e-13,4.751877e-16
4.045544e+03,2.270140e-13,4.776105e-16
4.048293e+03,2.280485e-13,4.782043e-16
4.051041e+03,2.277179e-13,5.519967e-16
4.053790e+03,2.288432e-13,4.790145e-16
4.056539e+03,2.341386e-13,4.836183e-16
4.059287e+03,2.337699e-13,4.823412e-16
4.062036e+03,2.369132e-13,4.850319e-16
4.064784e+03,2.344045e-13,4.817570e-16
4.067533e+03,2.370391e-13,4.833250e-16
4.070282e+03,2.357839e-13,5.583767e-16
4.073030e+03,2.395965e-13,4.872798e-16
4.075779e+03,2.394073e-13,5.565713e-16
4.078527e+03,2.430649e-13,4.889336e-16
4.081276e+03,2.469541e-13,5.499217e-16
4.084024e+03,2.476458e-13,4.923173e-16
4.086773e+03,2.496702e-13,4.956014e-16
4.089522e+03,2.498409e-13,4.955920e-16
4.092270e+03,2.502548e-13,4.953358e-16
4.095019e+03,2.478377e-13,4.932650e-16
4.097767e+03,2.430151e-13,5.454396e-16
4.100516e+03,2.387899e-13,5.570769e-16
4.103264e+03,2.360576e-13,4.804050e-16
4.106013e+03,2.339224e-13,4.778490e-16
4.108761e+03,2.334849e-13,4.761636e-16
4.111510e+03,2.270421e-13,4.698147e-16
4.114258e+03,2.252657e-13,5.156200e-16
4.117007e+03,2.277268e-13,5.180772e-16
4.119755e+03,2.278567e-13,4.697305e-16
4.122504e+03,2.262510e-13,4.679003e-16
4.125252e+03,2.209834e-13,4.628461e-16
4.128001e+03,2.198225e-13,4.608762e-16
4.130749e+03,2.163601e-13,4.557095e-16
4.133498e+03,2.149402e-13,4.532112e-16
4.136246e+03,2.166609e-13,4.545255e-16
4.138994e+03,2.155839e-13,4.539952e-16
4.141743e+03,2.151948e-13,4.522689e-16
4.144491e+03,2.141006e-13,4.499740e-16
4.147240e+03,2.157237e-13,4.513913e-16
4.149988e+03,2.164279e-13,4.519045e-16
4.152737e+03,2.188106e-13,4.982001e-16
4.155485e+03,2.165028e-13,4.517494e-16
4.158233e+03,2.142445e-13,4.487614e-16
4.160982e+03,2.123038e-13,5.122809e-16
4.163730e+03,2.118811e-13,4.436179e-16
4.166479e+03,2.096159e-13,4.406450e-16
4.169227e+03,2.090678e-13,4.406169e-16
4.171975e+03,2.059201e-13,4.363848e-16
4.174724e+03,2.049867e-13,4.356040e-16
4.177472e+03,2.022549e-13,4.330469e-16
4.180220e+03,2.031855e-13,4.328080e-16
4.182969e+03,2.008917e-13,4.278233e-16
4.185717e+03,1.985249e-13,4.268508e-16
4.188465e+03,1.977394e-13,4.261515e-16
4.191214e+03,1.958073e-13,4.239386e-16
4.193962e+03,1.952231e-13,4.222171e-16
4.196710e+03,1.949405e-13,4.209827e-16
4.199458e+03,1.908444e-13,4.165477e-16
4.202207e+03,1.919770e-13,4.785514e-16
4.204955e+03,1.922784e-13,4.171246e-16
4.207703e+03,1.877531e-13,5.064809e-16
4.210452e+03,1.893510e-13,4.733503e-16
4.213200e+03,1.900426e-13,4.156161e-16
4.215948e+03,1.863161e-13,4.090702e-16
4.218696e+03,1.854112e-13,4.110078e-16
4.221444e+03,1.853418e-13,4.092375e-16
4.224193e+03,1.819761e-13,4.025620e-16
4.226941e+03,1.835364e-13,4.053771e-16
4.229689e+03,1.834834e-13,4.052328e-16
4.232437e+03,1.806818e-13,4.033702e-16
4.235185e+03,1.798219e-13,4.000957e-16
4.237934e+03,1.796731e-13,4.085518e-16
4.240682e+03,1.788991e-13,3.996795e-16
4.243430e+03,1.767312e-13,3.964215e-16
4.246178e+03,1.784676e-13,3.990345e-16
4.248926e+03,1.770312e-13,3.954153e-16
4.251674e+03,1.761023e-13,3.956107e-16
4.254422e+03,1.750414e-13,3.942972e-16
4.257170e+03,1.736015e-13,3.916282e-16
4.259919e+03,1.720879e-13,4.483528e-16
4.262667e+03,1.696895e-13,4.432496e-16
4.265415e+03,1.720589e-13,3.900493e-16
4.268163e+03,1.699601e-13,3.997756e-16
4.270911e+03,1.701021e-13,3.858680e-16
4.273659e+03,1.675190e-13,3.815808e-16
4.276407e+03,1.676133e-13,3.817091e-16
4.279155e+03,1.654191e-13,3.777882e-16
4.281903e+03,1.651591e-13,3.807744e-16
4.284651e+03,1.630963e-13,3.794038e-16
4.287399e+03,1.600522e-13,3.723751e-16
4.290147e+03,1.596668e-13,3.702027e-16
4.292895e+03,1.587608e-13,3.690995e-16
4.295643e+03,1.575403e-13,3.664565e-16
4.298391e+03,1.566238e-13,3.654801e-16
4.301139e+03,1.542864e-13,3.622430e-16
4.303887e+03,1.556289e-13,3.635051e-16
4.306635e+03,1.550241e-13,4.150644e-16
4.309383e+03,1.546161e-13,3.616880e-16
4.312130e+03,1.534640e-13,3.593965e-16
4.314878e+03,1.548903e-13,4.123718e-16
4.317626e+03,1.548551e-13,3.751993e-16
4.320374e+03,1.525969e-13,3.762500e-16
4.323122e+03,1.533726e-13,3.585475e-16
4.325870e+03,1.547339e-13,3.614761e-16
4.328618e+03,1.538236e-13,3.592138e-16
4.331366e+03,1.560685e-13,3.608303e-16
4.334113e+03,1.551907e-13,3.584503e-16
4.336861e+03,1.555864e-13,3.586472e-16
4.339609e+03,1.573346e-13,3.683962e-16
4.342357e+03,1.589799e-13,3.933893e-16
4.345104e+03,1.569506e-13,4.551888e-16
4.347852e+03,1.584375e-13,4.200447e-16
4.350600e+03,1.590113e-13,3.614969e-16
4.353348e+03,1.611364e-13,3.642797e-16
4.356095e+03,1.606979e-13,3.633545e-16
4.358843e+03,1.612595e-13,3.634884e-16
4.361591e+03,1.624849e-13,3.643649e-16
4.364339e+03,1.625947e-13,3.634916e-16
4.367086e+03,1.625466e-13,3.629022e-16
4.369834e+03,1.634180e-13,3.641265e-16
4.372582e+03,1.629714e-13,3.631336e-16
4.375329e+03,1.620122e-13,3.604220e-16
4.378077e+03,1.599426e-13,3.589863e-16
4.380824e+03,1.592836e-13,3.579791e-16
4.383572e+03,1.611062e-13,3.623843e-16
4.386320e+03,1.603246e-13,3.593316e-16
4.389067e+03,1.595740e-13,3.579516e-16
