wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.385863e+03,4.027862e-16,4.798483e-17
2.387411e+03,3.741615e-16,4.756166e-17
2.388959e+03,4.459298e-16,5.007743e-17
2.390507e+03,5.567107e-16,5.429827e-17
2.392055e+03,4.977603e-16,5.157704e-17
2.393603e+03,5.954361e-16,5.387605e-17
2.395151e+03,6.590618e-16,5.706329e-17
2.396699e+03,5.513584e-16,5.338585e-17
2.398247e+03,5.560498e-16,5.260964e-17
2.399795e+03,5.230642e-16,5.339363e-17
2.401344e+03,4.700175e-16,4.951905e-17
2.402892e+03,4.999148e-16,5.193676e-17
2.404440e+03,5.261662e-16,5.176364e-17
2.405988e+03,4.172121e-16,4.813373e-17
2.407536e+03,4.766652e-16,5.079123e-17
2.409084e+03,3.460152e-16,4.561173e-17
2.410632e+03,4.486600e-16,4.953651e-17
2.412181e+03,3.390745e-16,4.495560e-17
2.413729e+03,3.472723e-16,4.537954e-17
2.415277e+03,3.634107e-16,4.598401e-17
2.416825e+03,3.257648e-16,4.463979e-17
2.418373e+03,4.070590e-16,4.815521e-17
2.419922e+03,3.764396e-16,4.645112e-17
2.421470e+03,3.055517e-16,4.365235e-17
2.423018e+03,3.499057e-16,4.539962e-17
2.424566e+03,3.241256e-16,4.423878e-17
2.426115e+03,3.259620e-16,4.476891e-17
2.427663e+03,3.988667e-16,4.677988e-17
2.429211e+03,3.039807e-16,4.301095e-17
2.430760e+03,3.710719e-16,4.655123e-17
2.432308e+03,4.249497e-16,4.804530e-17
2.433856e+03,3.359788e-16,4.512526e-17
2.435405e+03,3.665978e-16,4.610461e-17
2.436953e+03,4.095188e-16,4.734163e-17
2.438501e+03,4.084512e-16,4.739864e-17
2.440050e+03,3.534780e-16,4.542351e-17
2.441598e+03,3.653604e-16,4.586857e-17
2.443146e+03,5.157570e-16,5.073830e-17
2.444695e+03,4.094700e-16,4.739481e-17
2.446243e+03,4.610904e-16,4.923127e-17
2.447791e+03,4.370924e-16,4.825438e-17
2.449340e+03,4.916038e-16,5.054513e-17
2.450888e+03,3.913713e-16,4.583315e-17
2.452437e+03,5.166845e-16,5.183706e-17
2.453985e+03,4.187001e-16,4.654035e-17
2.455533e+03,3.303366e-16,4.366607e-17
2.457082e+03,3.860663e-16,4.600820e-17
2.458630e+03,4.403912e-16,4.760875e-17
2.460179e+03,3.859830e-16,4.602748e-17
2.461727e+03,3.506351e-16,4.411743e-17
2.463276e+03,4.346327e-16,4.791851e-17
2.464824e+03,4.260709e-16,4.771620e-17
2.466373e+03,3.800369e-16,4.550895e-17
2.467921e+03,4.687929e-16,4.863133e-17
2.469470e+03,4.330004e-16,4.725490e-17
2.471018e+03,3.289004e-16,4.317637e-17
2.472567e+03,4.220751e-16,4.707329e-17
2.474115e+03,3.657034e-16,4.506878e-17
2.475664e+03,4.992267e-16,5.008564e-17
2.477213e+03,4.601568e-16,4.820520e-17
2.478761e+03,4.423264e-16,4.820679e-17
2.480310e+03,4.028834e-16,4.553408e-17
