wavelength_angstrom,flux_erg_s_cm2_angstrom,error
1.399183e+03,3.404751e-16,6.912559e-17
1.399766e+03,3.201430e-16,6.827506e-17
1.400349e+03,3.159421e-16,6.872990e-17
1.400932e+03,3.401539e-16,7.083665e-17
1.401515e+03,3.301975e-16,6.987540e-17
1.402098e+03,1.407277e-16,4.814727e-17
1.402681e+03,3.325212e-16,7.229238e-17
1.403264e+03,3.908262e-16,7.489803e-17
1.403847e+03,3.856166e-16,7.397589e-17
1.404430e+03,2.394712e-16,6.108643e-17
1.405013e+03,3.525711e-16,7.314888e-17
1.405595e+03,2.453256e-16,6.068599e-17
1.406178e+03,2.898712e-16,6.681208e-17
1.406761e+03,2.361752e-16,6.010726e-17
1.407344e+03,3.065353e-16,6.729587e-17
1.407927e+03,3.855962e-16,7.510243e-17
1.408510e+03,3.738091e-16,7.623840e-17
1.409093e+03,2.485801e-16,6.226437e-17
1.409676e+03,2.012106e-16,5.667364e-17
1.410259e+03,2.230206e-16,6.015556e-17
1.410842e+03,3.263577e-16,7.034237e-17
1.411424e+03,4.080661e-16,7.950270e-17
1.412007e+03,2.562748e-16,6.344003e-17
1.412590e+03,2.653639e-16,6.494415e-17
1.413173e+03,3.469465e-16,7.210861e-17
1.413756e+03,2.557599e-16,6.479864e-17
1.414339e+03,2.786071e-16,6.632136e-17
1.414922e+03,2.227686e-16,6.485457e-17
1.415505e+03,2.925272e-16,6.766246e-17
1.416087e+03,3.077122e-16,6.935189e-17
1.416670e+03,2.440253e-16,6.267613e-17
1.417253e+03,3.547828e-16,7.444655e-17
1.417836e+03,2.248944e-16,6.114881e-17
1.418419e+03,3.717404e-16,7.629017e-17
1.419002e+03,2.925983e-16,6.764960e-17
1.419585e+03,2.396449e-16,6.464683e-17
1.420168e+03,3.034348e-16,6.957146e-17
1.420750e+03,3.004417e-16,6.992938e-17
1.421333e+03,1.701242e-16,5.469971e-17
1.421916e+03,2.521180e-16,6.348152e-17
1.422499e+03,1.442037e-16,5.073219e-17
1.423082e+03,1.453168e-16,5.130497e-17
1.423665e+03,3.382369e-16,7.331015e-17
1.424248e+03,2.391596e-16,6.284633e-17
1.424830e+03,2.343812e-16,6.253040e-17
1.425413e+03,1.193604e-16,4.766335e-17
1.425996e+03,1.600950e-16,5.420914e-17
1.426579e+03,2.511236e-16,6.500283e-17
1.427162e+03,1.941192e-16,5.821330e-17
1.427745e+03,2.419691e-16,6.440638e-17
1.428327e+03,1.561793e-16,5.340105e-17
1.428910e+03,2.026592e-16,6.034440e-17
