wavelength_angstrom,flux_erg_s_cm2_angstrom,error
7.305364e+03,8.229979e-14,5.162750e-16
7.310248e+03,8.180260e-14,5.155039e-16
7.315132e+03,8.127243e-14,5.157402e-16
7.320017e+03,7.937584e-14,5.101568e-16
7.324901e+03,7.705956e-14,5.040517e-16
7.329785e+03,7.673836e-14,5.029029e-16
7.334669e+03,7.601251e-14,5.013176e-16
7.339553e+03,7.523830e-14,4.993065e-16
7.344437e+03,7.534466e-14,5.035225e-16
7.349321e+03,7.346714e-14,4.958910e-16
7.354205e+03,7.145834e-14,4.883524e-16
7.359090e+03,7.027990e-14,4.858638e-16
7.363974e+03,6.806525e-14,4.774976e-16
7.368858e+03,6.673885e-14,4.723239e-16
7.373742e+03,6.648543e-14,4.731836e-16
7.378626e+03,6.562552e-14,4.708062e-16
7.383511e+03,6.542846e-14,4.711794e-16
7.388395e+03,6.538168e-14,4.702710e-16
7.393279e+03,6.532145e-14,4.708750e-16
7.398163e+03,6.540538e-14,4.726191e-16
7.403048e+03,6.359586e-14,4.653154e-16
7.407932e+03,6.201704e-14,4.603229e-16
7.412816e+03,6.072944e-14,4.564983e-16
7.417700e+03,5.988682e-14,4.531466e-16
7.422585e+03,6.034511e-14,4.549034e-16
7.427469e+03,5.881329e-14,4.488798e-16
7.432353e+03,6.000997e-14,4.546619e-16
7.437238e+03,5.755389e-14,4.447589e-16
7.442122e+03,5.840192e-14,4.488275e-16
7.447006e+03,5.785026e-14,4.466100e-16
7.451891e+03,5.715735e-14,4.435595e-16
7.456775e+03,5.504982e-14,4.348495e-16
7.461660e+03,5.444510e-14,4.355797e-16
7.466544e+03,5.245319e-14,4.256514e-16
7.471428e+03,5.121889e-14,4.203004e-16
7.476313e+03,5.035840e-14,4.168508e-16
7.481197e+03,4.984248e-14,4.155240e-16
7.486082e+03,4.998176e-14,4.163617e-16
7.490966e+03,5.039866e-14,4.190021e-16
7.495851e+03,4.991632e-14,4.157977e-16
7.500735e+03,4.893109e-14,4.116558e-16
