wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.035122e+03,1.375165e-14,9.854806e-16
2.036495e+03,1.570376e-14,8.633167e-16
2.037868e+03,1.432477e-14,8.364949e-16
2.039242e+03,1.283667e-14,8.056073e-16
2.040615e+03,1.386342e-14,8.273774e-16
2.041988e+03,1.400140e-14,8.099613e-16
2.043361e+03,1.265451e-14,7.832773e-16
2.044735e+03,1.478018e-14,8.180471e-16
2.046108e+03,1.277733e-14,1.023961e-15
2.047481e+03,1.252256e-14,7.762790e-16
2.048855e+03,1.384385e-14,8.293887e-16
2.050228e+03,1.392812e-14,7.845796e-16
2.051601e+03,1.324870e-14,8.953213e-16
2.052975e+03,1.150029e-14,1.013170e-15
2.054348e+03,1.242741e-14,7.582014e-16
2.055721e+03,1.199321e-14,9.438394e-16
2.057095e+03,1.173219e-14,1.245914e-15
2.058468e+03,1.096492e-14,7.157494e-16
2.059841e+03,1.225237e-14,7.597049e-16
2.061215e+03,1.259356e-14,8.159923e-16
2.062588e+03,9.757327e-15,6.815858e-16
2.063962e+03,1.280211e-14,7.238399e-16
2.065335e+03,1.173839e-14,7.097004e-16
2.066708e+03,1.077748e-14,6.957995e-16
2.068082e+03,1.129953e-14,7.279117e-16
2.069455e+03,2.582855e-13,4.085881e-15
2.070829e+03,1.041622e-14,7.445805e-16
2.072202e+03,1.044999e-14,7.627162e-16
2.073575e+03,1.078111e-14,6.760455e-16
2.074949e+03,1.041216e-14,6.626657e-16
2.076322e+03,9.072858e-15,6.378806e-16
2.077696e+03,9.723007e-15,6.478884e-16
2.079069e+03,1.089766e-14,6.759651e-16
2.080443e+03,9.305700e-15,6.421462e-16
2.081816e+03,8.516659e-15,6.680360e-16
2.083189e+03,1.075658e-14,6.494131e-16
2.084563e+03,1.079075e-14,6.955130e-16
2.085936e+03,8.380892e-15,7.522316e-16
2.087310e+03,9.648047e-15,6.263909e-16
2.088683e+03,9.699890e-15,6.431145e-16
2.090057e+03,7.862627e-15,5.970861e-16
2.091430e+03,7.671736e-15,6.032681e-16
2.092804e+03,9.232582e-15,6.179926e-16
2.094177e+03,8.456141e-15,6.121349e-16
2.095551e+03,9.018780e-15,7.374120e-16
2.096924e+03,9.901355e-15,8.694251e-16
2.098298e+03,9.166894e-15,5.818985e-16
2.099671e+03,8.460463e-15,7.356301e-16
2.101045e+03,6.705718e-15,5.493755e-16
2.102418e+03,9.073964e-15,6.303092e-16
2.103792e+03,8.894766e-15,5.841542e-16
2.105165e+03,7.237345e-15,5.451237e-16
2.106539e+03,8.222710e-15,5.882942e-16
2.107913e+03,9.069135e-15,5.757926e-16
2.109286e+03,7.126809e-15,5.611659e-16
2.110660e+03,8.483999e-15,5.774227e-16
2.112033e+03,8.324671e-15,1.059239e-15
2.113407e+03,8.471005e-15,5.821740e-16
2.114780e+03,7.218884e-15,5.625526e-16
2.116154e+03,7.774086e-15,6.279758e-16
2.117528e+03,8.344521e-15,5.748231e-16
2.118901e+03,6.553224e-15,5.595971e-16
2.120275e+03,8.290922e-15,6.129682e-16
2.121648e+03,7.449733e-15,5.671930e-16
2.123022e+03,8.341225e-15,5.421508e-16
2.124396e+03,7.393535e-15,5.300904e-16
2.125769e+03,6.983672e-15,5.102002e-16
2.127143e+03,8.572684e-15,5.301292e-16
2.128516e+03,6.575994e-15,4.951040e-16
2.129890e+03,6.603730e-15,4.935361e-16
2.131264e+03,7.567871e-15,4.986292e-16
2.132637e+03,7.710499e-15,5.271075e-16
2.134011e+03,7.227014e-15,5.207918e-16
2.135384e+03,8.172038e-15,5.199486e-16
2.136758e+03,7.299900e-15,4.979576e-16
2.138132e+03,6.726917e-15,4.877197e-16
2.139505e+03,6.682840e-15,4.759939e-16
2.140879e+03,8.152436e-15,5.048028e-16
2.142253e+03,7.031950e-15,5.105677e-16
2.143626e+03,6.602992e-15,4.703601e-16
2.145000e+03,5.935034e-15,5.890659e-16
2.146374e+03,6.969322e-15,4.717587e-16
2.147747e+03,7.037754e-15,4.707974e-16
2.149121e+03,6.871105e-15,5.247666e-16
2.150495e+03,7.050529e-15,4.793966e-16
2.151868e+03,7.557179e-15,5.353611e-16
2.153242e+03,6.882795e-15,4.737956e-16
2.154616e+03,1.398865e-14,1.424393e-15
2.155989e+03,7.361948e-15,4.650697e-16
2.157363e+03,6.966937e-15,4.965295e-16
2.158737e+03,6.587419e-15,4.689610e-16
2.160111e+03,7.631052e-15,4.611374e-16
2.161484e+03,6.651405e-15,4.537749e-16
2.162858e+03,6.664278e-15,4.462991e-16
2.164232e+03,7.511923e-15,4.590261e-16
2.165605e+03,6.422137e-15,4.404435e-16
2.166979e+03,6.359619e-15,4.428318e-16
2.168353e+03,6.936558e-15,5.081537e-16
2.169727e+03,6.602538e-15,4.303825e-16
2.171100e+03,6.501134e-15,4.282541e-16
2.172474e+03,6.598022e-15,4.388404e-16
2.173848e+03,6.843670e-15,6.193255e-16
2.175222e+03,7.187219e-15,4.356831e-16
2.176595e+03,6.526775e-15,4.486574e-16
2.177969e+03,5.730539e-15,4.367525e-16
2.179343e+03,6.741457e-15,4.380720e-16
2.180717e+03,5.592975e-15,4.249023e-16
2.182090e+03,6.097107e-15,4.133441e-16
2.183464e+03,6.391852e-15,4.107457e-16
2.184838e+03,6.053000e-15,4.111007e-16
2.186212e+03,5.260612e-15,4.017975e-16
2.187585e+03,6.424022e-15,4.240615e-16
2.188959e+03,5.724928e-15,4.027119e-16
2.190333e+03,5.918223e-15,4.063471e-16
2.191707e+03,6.439241e-15,4.113798e-16
2.193080e+03,6.277502e-15,4.079930e-16
2.194454e+03,5.949784e-15,7.061767e-16
2.195828e+03,6.482422e-15,4.061154e-16
2.197202e+03,6.613697e-15,4.035585e-16
2.198576e+03,5.956397e-15,4.032310e-16
2.199949e+03,4.994764e-15,3.884537e-16
2.201323e+03,5.843263e-15,3.931261e-16
2.202697e+03,6.355200e-15,4.105445e-16
2.204071e+03,5.266077e-15,3.802080e-16
2.205445e+03,5.752816e-15,4.062017e-16
2.206818e+03,6.114871e-15,5.565560e-16
2.208192e+03,6.552223e-15,4.452268e-16
2.209566e+03,5.081129e-15,3.791565e-16
2.210940e+03,6.495279e-15,6.854118e-16
2.212314e+03,6.921908e-15,4.036594e-16
2.213687e+03,5.191503e-15,3.758964e-16
2.215061e+03,4.608174e-15,4.620538e-16
2.216435e+03,4.094378e-15,3.789224e-16
2.217809e+03,6.475877e-15,4.386754e-16
2.219183e+03,4.629249e-15,3.644296e-16
2.220557e+03,5.671315e-15,3.720951e-16
2.221930e+03,6.083100e-15,4.144106e-16
2.223304e+03,4.870799e-15,3.575063e-16
2.224678e+03,5.792795e-15,4.820180e-16
2.226052e+03,6.997535e-15,4.148701e-16
2.227426e+03,5.466352e-15,3.819297e-16
2.228800e+03,5.495302e-15,3.607406e-16
2.230173e+03,5.206022e-15,3.485528e-16
2.231547e+03,6.132438e-15,3.728027e-16
2.232921e+03,5.596615e-15,3.531937e-16
2.234295e+03,5.159605e-15,3.508865e-16
2.235669e+03,5.766376e-15,3.554906e-16
2.237043e+03,5.155890e-15,3.521561e-16
2.238417e+03,4.904989e-15,3.923927e-16
2.239790e+03,5.281906e-15,3.573555e-16
2.241164e+03,6.024663e-15,3.558765e-16
2.242538e+03,5.540848e-15,3.574610e-16
2.243912e+03,8.735466e-15,9.892573e-16
2.245286e+03,6.887086e-15,4.471245e-16
2.246660e+03,6.005007e-15,3.573798e-16
2.248034e+03,5.726493e-15,3.942830e-16
2.249407e+03,5.830867e-15,3.574925e-16
2.250781e+03,6.612502e-15,3.650189e-16
2.252155e+03,5.586908e-15,3.478428e-16
2.253529e+03,6.342077e-15,3.608418e-16
2.254903e+03,7.354311e-15,3.667568e-16
2.256277e+03,5.749966e-15,3.417954e-16
2.257651e+03,6.499955e-15,3.463111e-16
2.259024e+03,7.631202e-15,3.791122e-16
2.260398e+03,7.264568e-15,3.649464e-16
2.261772e+03,7.122316e-15,5.536598e-16
2.263146e+03,7.713174e-15,3.613507e-16
2.264520e+03,7.944516e-15,3.655951e-16
2.265894e+03,6.843194e-15,4.367637e-16
2.267268e+03,7.509580e-15,3.783997e-16
2.268642e+03,8.143558e-15,3.665229e-16
2.270015e+03,8.143995e-15,3.628177e-16
2.271389e+03,7.758606e-15,3.902276e-16
2.272763e+03,8.536977e-15,3.689066e-16
2.274137e+03,8.180652e-15,3.597758e-16
2.275511e+03,7.190969e-15,3.492258e-16
2.276885e+03,8.924917e-15,3.925767e-16
2.278259e+03,9.601617e-15,4.167825e-16
2.279633e+03,8.903247e-15,3.652008e-16
2.281007e+03,7.883413e-15,3.608662e-16
2.282380e+03,8.898043e-15,3.682557e-16
2.283754e+03,8.373453e-15,3.635141e-16
2.285128e+03,8.305785e-15,4.006713e-16
2.286502e+03,9.170071e-15,3.703910e-16
2.287876e+03,9.775171e-15,4.323191e-16
2.289250e+03,9.493725e-15,3.637724e-16
2.290624e+03,9.682634e-15,3.689637e-16
2.291998e+03,1.053331e-14,4.154164e-16
2.293372e+03,1.027752e-14,4.329172e-16
2.294745e+03,1.026908e-14,3.778721e-16
2.296119e+03,1.043056e-14,3.722672e-16
2.297493e+03,1.092419e-14,3.744026e-16
2.298867e+03,1.191207e-14,3.919331e-16
2.300241e+03,1.057591e-14,3.710807e-16
2.301615e+03,1.158427e-14,3.878503e-16
2.302989e+03,1.164203e-14,4.005286e-16
2.304363e+03,1.145111e-14,3.772219e-16
2.305737e+03,1.094785e-14,3.762379e-16
2.307110e+03,1.272884e-14,4.076260e-16
2.308484e+03,1.211394e-14,4.592011e-16
2.309858e+03,1.215963e-14,3.828138e-16
2.311232e+03,1.236353e-14,4.304292e-16
2.312606e+03,1.216841e-14,3.829310e-16
2.313980e+03,1.225636e-14,4.069757e-16
2.315354e+03,1.210647e-14,4.011354e-16
2.316728e+03,1.311455e-14,4.062139e-16
2.318102e+03,1.369417e-14,4.362092e-16
2.319476e+03,1.204662e-14,3.809000e-16
2.320849e+03,1.338601e-14,3.898995e-16
2.322223e+03,1.350015e-14,4.092955e-16
2.323597e+03,1.339479e-14,3.967959e-16
2.324971e+03,1.384110e-14,5.343112e-16
2.326345e+03,1.355636e-14,4.004655e-16
2.327719e+03,1.307043e-14,3.908870e-16
2.329093e+03,1.281034e-14,4.181786e-16
2.330467e+03,1.380115e-14,3.910807e-16
2.331841e+03,1.390453e-14,3.859279e-16
2.333214e+03,1.346895e-14,3.806463e-16
2.334588e+03,1.404303e-14,3.956948e-16
2.335962e+03,1.392334e-14,3.926637e-16
2.337336e+03,1.391841e-14,3.881553e-16
2.338710e+03,1.403065e-14,3.861351e-16
2.340084e+03,1.405159e-14,3.849885e-16
2.341458e+03,1.435834e-14,4.014331e-16
