wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.112144e+03,1.579622e-14,2.281461e-15
2.113518e+03,1.815070e-14,1.122877e-15
2.114891e+03,2.070057e-14,1.166341e-15
2.116265e+03,1.874657e-14,1.106232e-15
2.117638e+03,1.926769e-14,1.144911e-15
2.119012e+03,2.063110e-14,1.141404e-15
2.120385e+03,1.948365e-14,1.437329e-15
2.121759e+03,1.889170e-14,1.103691e-15
2.123133e+03,1.799754e-14,1.090612e-15
2.124506e+03,1.780015e-14,1.068319e-15
2.125880e+03,1.733314e-14,1.120542e-15
2.127253e+03,1.932010e-14,1.086032e-15
2.128627e+03,1.668457e-14,1.031340e-15
2.130001e+03,1.873872e-14,1.062625e-15
2.131374e+03,1.581306e-14,1.010457e-15
2.132748e+03,1.753024e-14,1.055252e-15
2.134122e+03,2.004052e-14,1.082785e-15
2.135495e+03,1.702550e-14,1.102731e-15
2.136869e+03,1.721228e-14,1.032979e-15
2.138242e+03,1.586153e-14,1.134775e-15
2.139616e+03,1.837620e-14,1.035872e-15
2.140990e+03,1.776244e-14,1.044463e-15
2.142363e+03,1.618847e-14,1.040366e-15
2.143737e+03,1.561606e-14,1.000493e-15
2.145111e+03,1.654945e-14,1.078932e-15
2.146484e+03,1.547068e-14,9.571781e-16
2.147858e+03,1.821665e-14,1.004522e-15
2.149232e+03,1.633124e-14,1.053108e-15
2.150605e+03,1.713417e-14,1.000129e-15
2.151979e+03,1.671140e-14,1.106235e-15
2.153353e+03,1.864501e-14,1.008167e-15
2.154726e+03,1.566656e-14,9.373879e-16
2.156100e+03,1.561585e-14,9.427951e-16
2.157474e+03,1.570566e-14,1.077241e-15
2.158848e+03,1.637265e-14,9.459855e-16
2.160221e+03,1.616829e-14,9.456225e-16
2.161595e+03,1.578337e-14,1.027366e-15
2.162969e+03,1.508412e-14,9.705333e-16
2.164342e+03,1.531830e-14,9.146673e-16
2.165716e+03,1.471337e-14,9.135156e-16
2.167090e+03,1.626147e-14,1.037359e-15
2.168463e+03,1.502418e-14,1.055576e-15
2.169837e+03,1.470594e-14,8.895214e-16
2.171211e+03,1.635375e-14,9.208087e-16
2.172585e+03,1.469753e-14,8.786490e-16
2.173958e+03,1.599267e-14,9.147498e-16
2.175332e+03,1.490478e-14,8.809674e-16
2.176706e+03,1.405175e-14,9.244706e-16
2.178080e+03,1.443037e-14,1.044450e-15
2.179453e+03,1.482972e-14,9.896582e-16
2.180827e+03,1.450389e-14,8.696443e-16
2.182201e+03,1.358549e-14,8.475228e-16
2.183575e+03,1.270888e-14,8.447928e-16
2.184948e+03,1.314059e-14,8.648331e-16
2.186322e+03,1.499806e-14,8.571401e-16
2.187696e+03,1.515116e-14,8.601160e-16
2.189070e+03,1.325768e-14,8.142326e-16
2.190443e+03,1.408020e-14,8.334221e-16
2.191817e+03,1.479393e-14,8.615427e-16
2.193191e+03,1.537781e-14,8.541706e-16
2.194565e+03,1.270830e-14,9.298377e-16
2.195939e+03,1.357971e-14,1.000895e-15
2.197312e+03,1.311597e-14,8.797161e-16
2.198686e+03,1.176387e-14,9.330509e-16
2.200060e+03,1.081088e-14,7.609414e-16
2.201434e+03,1.524029e-14,1.123263e-15
2.202807e+03,1.303003e-14,7.948463e-16
2.204181e+03,1.280267e-14,7.836552e-16
