wavelength_angstrom,flux_erg_s_cm2_angstrom
5324.0600,3.264809e-13
5326.4400,3.282687e-13
5328.8200,3.308901e-13
5331.2000,3.326489e-13
5333.5800,3.343115e-13
5335.9600,3.369353e-13
5338.3400,3.400245e-13
5340.7200,3.442073e-13
5343.1000,3.472593e-13
5345.4800,3.491828e-13
5347.8600,3.511607e-13
5350.2400,3.535425e-13
5352.6200,3.565542e-13
5355.0000,3.607775e-13
5357.3800,3.632069e-13
5359.7600,3.645764e-13
5362.1400,3.673726e-13
5364.5200,3.693696e-13
5366.9000,3.686314e-13
5369.2800,3.690127e-13
5371.6600,3.712307e-13
5374.0400,3.722239e-13
5376.4200,3.712157e-13
5378.8000,3.717034e-13
5381.1800,3.719059e-13
5383.5600,3.715314e-13
5385.9400,3.711253e-13
5388.3200,3.703147e-13
5390.7000,3.691987e-13
5393.0800,3.681834e-13
5395.4600,3.669874e-13
5397.8400,3.661801e-13
5400.2200,3.652510e-13
5402.6000,3.624092e-13
5404.9800,3.608210e-13
5407.3600,3.588001e-13
5409.7400,3.564219e-13
5412.1200,3.542512e-13
5414.5000,3.511714e-13
5416.8800,3.486402e-13
5419.2600,3.457885e-13
5421.6400,3.429854e-13
5424.0200,3.397240e-13
5426.4000,3.349030e-13
5428.7800,3.300928e-13
5431.1600,3.254436e-13
5433.5400,3.216073e-13
5435.9200,3.178764e-13
5438.3000,3.135796e-13
5440.6800,3.097618e-13
5443.0600,3.054774e-13
5445.4400,3.018271e-13
5447.8200,2.982598e-13
5450.2000,2.943858e-13
5452.5800,2.914701e-13
5454.9600,2.886817e-13
5457.3400,2.861470e-13
5459.7200,2.835171e-13
5462.1000,2.815169e-13
5464.4800,2.810016e-13
5466.8600,2.804690e-13
5469.2400,2.806844e-13
5471.6200,2.807988e-13
5474.0000,2.811042e-13
5476.3800,2.826216e-13
5478.7600,2.846827e-13
5481.1400,2.873620e-13
5483.5200,2.904003e-13
5485.9000,2.930364e-13
5488.2800,2.956480e-13
5490.6600,3.000503e-13
5493.0400,3.064264e-13
5495.4200,3.113915e-13
5497.8000,3.155311e-13
5500.1800,3.202839e-13
5502.5600,3.251893e-13
5504.9400,3.302365e-13
5507.3200,3.344341e-13
5509.7000,3.394039e-13
5512.0800,3.451558e-13
5514.4600,3.499995e-13
5516.8400,3.542962e-13
5519.2200,3.593562e-13
5521.6000,3.637976e-13
5523.9800,3.684245e-13
5526.3600,3.734668e-13
5528.7400,3.769353e-13
5531.1200,3.806584e-13
5533.5000,3.844085e-13
5535.8800,3.880538e-13
5538.2600,3.917139e-13
5540.6400,3.951419e-13
5543.0200,3.982793e-13
5545.4000,4.017022e-13
5547.7800,4.046339e-13
5550.1600,4.063608e-13
5552.5400,4.070475e-13
5554.9200,4.072369e-13
5557.3000,4.075388e-13
5559.6800,4.065251e-13
5562.0600,4.046401e-13
5564.4400,4.025982e-13
5566.8200,4.000911e-13
5569.2000,3.990672e-13
5571.5800,3.973389e-13
5573.9600,3.952097e-13
5576.3400,3.943497e-13
5578.7200,3.943131e-13
5581.1000,3.934627e-13
5583.4800,3.930076e-13
5585.8600,3.941991e-13
5588.2400,3.953906e-13
5590.6200,3.951807e-13
5593.0000,3.957029e-13
5595.3800,3.970840e-13
5597.7600,3.990825e-13
5600.1400,4.012251e-13
5602.5200,4.023377e-13
5604.9000,4.020999e-13
5607.2800,4.030617e-13
5609.6600,4.035710e-13
5612.0400,4.043388e-13
5614.4200,4.051936e-13
5616.8000,4.044415e-13
5619.1800,4.041078e-13
5621.5600,4.039841e-13
5623.9400,4.043683e-13
5626.3200,4.035796e-13
5628.7000,4.013147e-13
5631.0800,4.013239e-13
5633.4600,4.009420e-13
5635.8400,3.998134e-13
5638.2200,3.988095e-13
5640.6000,3.979423e-13
5642.9800,3.966597e-13
5645.3600,3.954038e-13
5647.7400,3.956793e-13
5650.1200,3.961239e-13
5652.5000,3.958906e-13
